machine_id,Coolant_level,Electrical_supply_voltage,Electrical_supply_current,Compressed_air_flow_rate,Compressed_air_pressure,Compressed_air_temperature,Through_spindle_coolant_pressure,Through_spindle_coolant_flow,Flood_coolant_flow,Coolant_temperature,Coolant_Acidity,Spindle_speed,Servo_motor_vibration,Servo_motor_torque,Coolant_dilution,Ballscrew_strain,Process_sound_monitoring,Spindle_vibration,Target_1
eb7f8fc9-8171-491b-8d75-86d787b79a22,89,200.9,51,36.1,3.1,56.8,138.8,269.9,171.4,54.7,8.7,23093.2,2.9,7.5,69.6,10.3,27.8,7.1,0
29adbe78-9883-42a6-a5c2-2335585b4c49,99,226.8,54.3,36.4,8.3,7.9,813,201.3,486.1,8.1,5.2,21159.9,1.3,23.3,16.9,23.3,63.4,9.8,0
bd30e2e8-a06a-498c-81ab-ccb4a405c766,146,213.3,27.2,43.2,3.2,12.9,646.5,328.7,374.2,42.4,8.4,17328.1,1.6,87.9,17.8,15.6,44.8,13.5,0
be50c72d-bc18-429d-903e-fc4a7f46f311,137,249.5,44.5,45.2,3.9,9.7,715.7,219.8,148.9,23.3,7.5,5707.6,13.3,54.2,70.2,23.8,15,2,0
11063475-6517-43c8-b54d-1d4ba522b362,131,230.6,36.2,13.2,9.2,32.6,35.7,40.9,129.9,25.6,7.2,36780.2,14,23.4,37.4,12.2,68.9,2.8,0
6735563b-e555-47fe-aff2-f5282a4fd40c,78,211,16.2,18,1.5,56.3,714.6,361.4,162.3,49.8,6.8,31317.9,10.4,27,5.5,19.8,31.5,14.1,0
8c857511-08ab-495b-acc0-4d7ccd174a44,60,239.1,52.7,29.7,3.2,51.2,512.4,254.4,227.7,6.1,6.3,35272.7,5.9,97.4,54.1,23.7,70.1,13.6,0
e514fd07-19e1-4a93-87ea-69ea3e541a80,59,215,7.9,9.3,7.6,63.9,358.5,45.5,123.2,9.3,6.2,4861.7,1.1,82.8,41.6,13.8,66.4,7.9,0
d9f48aac-342f-4aad-9074-c66f5e0130dc,155,219.6,42,36.4,2.5,26.8,725.6,419.3,398.8,43.1,8.6,7393.8,12.8,63.7,19.3,20.2,58,5.7,0
e931d791-889b-4cb7-965b-2e1775643a4e,140,204.8,25.4,24.4,7.9,79.4,305.2,390.3,181.1,50.1,6.7,8728.1,1.1,75.6,11.1,11.5,12.9,3.4,0
d24e52f6-b37a-44e1-aa61-7db303b29cf6,74,243.6,19.3,19.8,1.1,37.1,104.7,174.3,234.2,19.5,5.8,25804.4,10.5,75,25.5,23.6,42.2,13.8,0
0585b7e4-02dd-4083-a7c8-ae648997e252,127,210.7,57,42.7,5.6,56.3,372.2,110.5,249.5,14.1,5.7,38890.5,6.2,83.3,12.2,10.6,5.9,2.3,0
c69b4cdf-2be8-4dee-8bc1-58b0587b4491,61,243.5,45.4,30.5,5,29.9,227.2,129.8,259.7,15.4,6.6,25396.8,10.4,44.4,89.4,19.1,67.2,9.9,0
9df92a39-54cc-4dc4-a711-cf4b960cb9db,84,202,43,48.1,3.5,46.9,845,253.4,462.7,5.7,8.1,9163.2,5,63.5,44.3,12.2,67.8,10.1,0
d3e01653-d70e-4a8c-ac4e-454199817849,163,233.3,32.6,12.2,3.1,75.5,709.8,242.8,264.1,14.9,5,34372,9.8,66.3,33.1,15.7,40.2,9.9,0
e894904d-393c-4e82-bb31-73978ecc6b3b,185,201.6,29.3,46.6,7.4,14.3,403.4,318.8,183.9,35.3,6.1,35112.5,13.4,89.2,19.5,12.8,78.2,6.7,0
f1fdb8a1-7a36-459c-bdb7-61308de7360b,98,215.6,11.8,30.7,6,26.7,993.7,103.9,2.8,17.5,8.8,13214.7,1.6,47,39.7,14.9,34.9,7.6,0
13453883-95f3-4a30-b9af-a185ec70b050,67,203.4,5.5,42.4,8,73,679.3,238.5,54.1,9.7,7.7,5340.7,13,47.1,63.2,17,49.9,12.4,0
c2e1fd2f-0172-4d60-8fe3-cc9b083a44ac,113,246.1,29.3,20.5,8.8,34.6,718.4,78.4,144.5,18.3,8.7,18104.8,11,50.3,2.1,23.8,54.8,11.1,0
8cfb5267-d322-49e7-9ec7-d8e1c79d1a7f,134,249.5,32.7,10.3,1.5,63.3,685.6,3.7,275.3,53.8,7.1,6414.2,6.2,66.1,44,18.3,47.9,13.4,0
f59d4097-8a4f-46ad-9bab-aa9790b7dbed,96,241.5,14.9,9.1,6.7,72.1,848.9,132.2,51,46.6,6.1,32751.8,13.6,15.7,17.5,12.1,5.6,8,0
b7444f24-1601-4f93-8e58-1ea7af8e2a08,141,232.4,25.6,29.2,1.3,24.8,836.2,338,218,22.7,8.8,22848.7,1,30.1,57.7,16,63.8,3.1,0
c916a798-bd36-4fae-9936-b928c51d2a8c,154,223.8,42.9,14.8,2.9,31.9,805.6,362.5,74.5,35.3,5.8,33376.3,1.2,15.8,56.4,19.3,24,7.5,0
2f908d81-22bc-4496-ae86-c2d55a5eff2d,194,243.8,50.6,34.9,0.8,25.7,874.4,109.9,56,53.5,5.2,3104.3,4.2,16.2,6.7,12.2,62.4,9.7,0
be96aa56-522f-49b6-bf19-07d6f5773d9c,137,211.7,9,19.3,8.4,78.9,469.5,161.2,245,15.1,6.3,3235.1,4.7,23.2,71.8,11.1,35.9,2.2,0
3c940017-c947-4678-809e-b92c23b913e1,55,244.1,34.7,10.2,8.7,36.3,999.9,467.8,461.4,42.7,5.6,37794.7,8.1,50.1,77,13.4,23.3,8,0
bc0a19b1-24d8-4057-abe9-403f79942187,145,235.1,58.8,16.4,6.7,27,234.7,395.3,396.8,36,7.8,26074.1,6.3,76.4,73.7,22.3,53.5,6.3,0
13823221-aeeb-4926-a664-192e4f3dc793,82,230.4,45.5,15,2.8,33.7,377.6,311.7,123.1,12.5,7.9,39253,1.4,83,9.8,13.4,48.3,2,0
71bf4caa-6782-4d49-a17e-059bda07817f,177,232.3,15.1,22,4.1,53.7,464.6,80.5,318.2,56.9,7.2,12536.5,3.7,54.5,1.8,22.7,78.5,9.9,0
11e60c08-d592-40f3-a2ea-6d1aec37f26b,121,200.8,43.8,12.2,8.5,77.3,226.1,186.8,71.1,25.2,8.8,5384.6,9.9,10.4,61.8,13,29.9,5.2,0
064efcc5-2cc5-42bd-a0a1-a9760dc0f8dd,134,248.3,6.5,44.3,2.8,36.6,284.6,47.8,434.4,31.4,8.6,19007.2,7,53.2,73.6,23.7,28.5,2.4,0
2f0fe088-4ae1-45d8-9de3-c8fc8ecacf8a,90,230.6,15.5,27.6,0.4,32.4,731.5,30.8,90.6,28.2,7.1,21365.8,10.5,61.9,14.8,14.7,41.8,12,0
b57d4577-cc37-4f3d-af53-4ad6eafb03fa,105,217.8,9.4,30.6,5.7,64.2,863,300.1,286.5,47.6,5.8,38621.2,5.9,26.8,6.5,12.8,8.8,13.6,0
d35fc1d3-b5f9-491c-8d0f-68091fc6d2f1,132,217.6,34.1,43,1.2,62.1,204.3,58.9,179.1,44.6,8.5,29929.7,5.4,70.1,42.2,24.8,4.9,12.3,0
a3780728-f39f-41a9-895e-b1c640e72186,98,241.8,32.7,26.1,4.4,64,600.7,246.7,19.2,5.3,7.8,34671.6,13.2,10,13.3,19.7,23.9,3.9,0
5ae9776c-df95-48e2-9527-860e9300cd45,122,246.9,0.2,31.6,2.1,40.7,207.3,301,396.1,8.5,7.7,22624,9.8,76.8,79.9,17.7,36.2,9,0
e6303aea-725f-4eea-91f9-60bd84c5c3ea,175,202.9,52.8,21.1,9.4,25.7,811,406.5,225.6,10.5,8.3,22942.6,8.3,38.4,81.3,16.1,8.8,10.7,0
24c6eb53-fb9d-4b19-9236-09efaa4e95d5,82,211.4,59.7,10.3,8.4,12.3,208.7,290.8,448.1,25.6,6.9,6317.5,7.5,24.1,51.3,22.4,16,4.1,0
63cdb78b-ea89-41e4-8f19-5c26958b3b91,94,239,56.8,16.9,1.9,64.7,834.1,263,314.5,30.3,7.8,6042.4,10.1,2.3,48.9,16.9,29.9,14.7,0
059c15c6-0b61-4017-b8f1-1ffa3b3928ec,131,207.2,31.2,32.3,6.5,62.5,327.9,188.4,137.1,5.4,7.1,27929.3,14.5,39,72.8,24.3,59.4,9.2,0
b3596098-9250-4bf7-9367-0d16de622824,111,247.6,31.3,36.3,8.2,79.9,118.4,29.7,109.1,21.6,7.1,5079.8,9.5,99.4,93.5,13.4,26.5,14.7,0
fdb1acb4-b547-489d-bfe4-ee56634ab252,52,216.5,28.7,40,1.1,21.5,757.6,161.3,484.5,47.6,7.9,31228.8,10.3,49.5,97.3,22.5,39.7,8.4,0
8d9dfe22-5fc4-4dd2-ac68-2a56206d0337,161,216.7,48.3,19.5,1.2,30.7,63.1,150,104.8,50.9,5,29063.1,6.4,33,97.6,19.1,41.4,11.7,0
6e3bc9f4-c0fc-4ac4-905b-289248d57506,195,233.3,33.7,14.5,6.7,28.1,886.8,492.3,101,27.7,6.4,9380.4,11.4,14,10.1,18.8,13.9,10.1,0
f6c31d21-2cc7-4c64-bec4-d088c998099b,133,226.5,55.7,30.6,5.1,38.3,31.4,306.2,93.2,36.4,8.4,1988.3,10.2,30.5,24.5,18.2,42.1,3.4,0
80d5c109-4637-424e-8771-16e69712935c,110,205.4,0.8,42.6,9.5,39,542,477.3,206.3,17,7.9,11828.6,8.6,86.5,92.1,20.4,17.4,9.9,0
17de7f75-a721-45f3-b633-44a657f6e2d4,119,203.7,34.8,32.7,0.4,25.5,916.4,299.4,233.4,36.6,7.7,9511.6,6.2,21.2,0.2,22.6,72.9,13.7,0
ac61c3e3-70c2-454a-8f4e-b70c750ef3b4,55,244,59.1,17.3,7.9,72.5,437.7,451.9,263.7,55.4,5.8,7450.9,7.4,79.9,71,15.3,58.2,11.8,0
2370569d-dd45-4cb3-9051-cd636a1ea5d2,72,225.8,3.4,46.7,4.9,72.5,431.9,323.1,410.2,51.1,5.7,8222.8,9.1,19.3,97.7,11.8,7.1,14.4,0
020868b5-acab-415f-96dc-ce07d3a1df76,145,237.6,21.4,33.7,8,51.2,18,16,202.1,15.1,5.8,23100.9,7.3,76.3,46.8,16.3,7.5,9.4,0
9d2cdce7-1e7f-4397-9653-b942365cb6c9,176,217.5,36.6,7.6,9.3,27.3,625.3,116.6,465.2,51.4,6.5,28050.1,10.2,86.5,24,15.7,27.7,3.3,0
dc6e58a5-1931-4518-9a32-6cb0a1b08962,103,250,55.2,25.1,7,9.1,977.9,272.5,459.6,16.2,7.5,30915.1,2.8,88,49.9,14.1,59.9,12.5,0
a08d5340-2901-4144-abe6-a15758c9de33,199,231.1,47.6,20.9,1.4,39,353.6,18.6,285.2,50.5,6.6,8115.3,7.9,86.1,81.8,20.9,76.4,3.7,0
c013cb16-5785-466e-aca9-c0b1fdb19d9a,76,235,44,29.6,3.8,30.9,684.4,348.7,237.7,21.1,7.6,38849.2,7.9,87.1,79.1,18.5,72.7,8.9,0
fafcb751-a549-4b7b-b1da-a1bed6527a8f,53,231.3,52.2,25.5,7.6,15.1,779.8,172.6,306.9,58.6,7.8,23109.2,8.3,17.4,6.5,24.3,9,4.3,0
ee54917e-7b78-4f19-8e39-035bc45adcef,131,225.2,50.8,16.1,9.4,56,276.2,226.1,290.4,8.1,7.8,13107.1,9.6,37.5,79.2,16.8,1.5,14.7,0
ee8b3132-5167-472d-8d94-7813b4c25d61,140,237.9,1.9,6.9,1.9,16.1,173.1,157.9,268.3,59.2,7.9,20332.5,3.3,46.5,32.4,13.7,11.2,15,0
3cb7b777-70e1-4144-9ec2-436a50a455ff,173,239.7,52.2,33.4,2.2,53.7,608.4,357.7,280.3,15.7,5.7,13925.8,8.7,8.4,66.7,10.7,28.6,3.4,0
9286e6dd-969f-47cf-9f0a-230b921d0c63,93,238.4,53.5,12.2,7.9,28.2,471.5,76.4,479.6,5.8,8,730.2,10.6,44.6,94.2,18.1,59.6,8.1,0
22925112-5103-4f00-8e32-a0d12331bce6,170,244.2,41.5,30.3,5.9,76.6,13.2,45.6,376.3,26,5.9,17788.1,3.9,44.3,87.7,16.8,26.8,2,0
85b81f6b-f507-449e-9f95-047bf23584ec,129,226.5,35.1,42.3,4.4,27.7,15.3,148.9,453.7,25,8.2,29728.4,9.8,53.3,78.5,19.2,20.3,5,0
1fe7de6c-287a-408a-8280-a1740bf5d01e,141,214.3,42.6,42.2,0.8,45.2,315,291.5,462.7,5.1,6.1,29316,1.2,3.3,88.5,13.4,55.6,9,0
ad805ba0-0a54-41b6-ae2a-33bb805d131a,102,219.5,50.6,27.2,9.5,5,583.4,434.2,325.2,21.4,7.1,5796.6,13,27.7,32,21.1,17.2,7.8,0
8ae29f7e-7661-47a7-a90a-8acf71910333,80,202.2,21.9,11.9,1,28.4,878.5,63.4,240.7,20.6,8.4,31560.3,5.4,93.8,15.5,20.2,54.7,8,0
e129faf3-7bab-4290-9784-b0d6a5b97553,146,231.1,55.5,41.6,5.3,13.7,756.4,96,472.5,35.7,6.9,13342.8,3.2,97.4,57.3,15.2,41.4,8.6,0
b9a26f77-1c3e-465e-8391-5e546b44b00e,131,223.7,27.7,15.1,4.1,59.3,675.6,345.8,185.9,37.7,7.3,11667,13.4,56.7,6.2,18.8,67,11.3,0
1f318ba4-5f9e-4e09-a858-c7234ea947ce,165,209.3,30.8,7.5,7.4,39.8,868.7,344.2,294.3,24.9,5.2,29392.2,7.2,58.4,65.6,22.7,28.3,12.4,0
ee40add7-5c1b-44ad-bc89-863052959262,187,236.5,4.9,5.2,1.7,71.6,285.9,98.2,217.3,57.9,7.8,18400.6,2.7,74.7,30.6,10.2,40.9,14.7,0
f0611c55-3626-4c7c-8a45-cf7a37a5fb17,93,242.8,34.1,34.5,2.2,13,755.2,394.2,51,36.3,5.6,25710.9,11.9,94.8,70.6,13.3,41,2.7,0
f1b0a9b1-7b3f-4eb0-9d4a-9234789f5f85,59,217.5,16.7,7.4,1.8,79.6,740.4,401.8,406.3,43.3,6.6,5228,7.5,18.7,62.2,24.5,69.3,6.9,0
10c66728-52fe-41e0-8933-0e3f6f750482,100,215.3,47.7,6.5,3.6,54.5,202.3,122.9,79.8,14.9,5.6,34698.1,6,62.4,6.5,14.6,16.9,14.1,0
49dd7aad-02f9-44c8-981e-310cfe75c7d6,159,242.5,27.2,43.1,7.6,60.6,296.9,135.7,343.2,7,6.5,8788.3,5.3,96.1,8.6,10.3,58.7,12.2,0
f8b97732-0cc0-4597-b40d-9de27c6fa103,119,241.2,38.2,41.5,8.1,43.9,972.8,186,185,26.7,7.1,15484.4,14.8,27.7,49.4,10.5,71.6,13.2,0
2e06a990-81a4-470b-8b0e-375a3930f1f0,139,245.4,26.7,13,7.5,79.9,186.9,238.3,191.8,23.4,5.6,36398.3,1.2,15.4,94.5,10.3,3.2,10.6,0
2195986d-db9b-4e80-92ca-3a1f2a34db11,191,200.2,44.7,46.3,0.7,67.9,819.7,301.8,323.7,16.1,5.6,23916,8.2,90.1,38.2,17.7,7.9,3.6,0
7b366d0b-c15b-44fe-8286-23794be587b1,162,237.7,9.1,18.1,3.6,40.3,937.9,71.9,255,41.2,8.6,19111.7,2,86.4,21,23.1,35.8,8.9,0
e033688b-0942-4a9e-a547-72c8ecb0d554,171,246.9,38.6,44.7,7.6,75,135.4,105.7,403.7,32.1,5.6,3133.7,2.8,40.3,2.7,24.7,5.4,2,0
18b24f81-9097-4f42-a8a1-8a1784367a2f,146,210.6,33.9,17.6,3.6,38.7,706.3,159.4,229.1,7.6,6.5,37759.7,12.4,48,52.9,17.4,12.9,6.5,0
f23b70ea-4b93-4ca6-b255-aca6ef2dad21,183,214.1,2.3,14.6,1.1,31.5,346.4,268.8,161.5,49.2,7.8,23921.8,5.8,61,10.8,19.5,61.6,9.3,0
691d8085-ab50-4a70-a086-748e45892a92,154,230.7,59.8,46.5,7.1,8.6,601.2,242.6,269.4,29.4,5.2,10186.7,8.2,65.5,15.7,19.9,24.6,7.9,0
64c5feff-9a3a-4675-8d24-3bd0f7c78ea5,177,230.3,10.8,8.2,5.2,37.9,854.3,377.9,18.6,14.7,7.7,22357.7,8.2,98,68.6,12.7,69.7,5.7,0
f38811d7-8b2a-4897-ab17-b633801b4115,187,216.8,44.9,21.3,2.3,39.6,418.7,37.2,361.7,53.8,5.3,24251.3,6.6,63,53,18.7,20.8,1.4,0
2102b17f-ff30-4b19-b5be-33c37ebb87c7,55,228.8,22.7,23.7,2.6,40.6,193.2,102.2,92.1,16.5,6.3,39174.3,11.9,59.9,43.1,11.6,66.5,5,0
13c6c5f4-a613-429f-bb39-73a81ee2714f,165,227.2,38.4,21.3,2.6,66.7,711.6,427.6,407.8,24.4,6.2,20738.5,5.1,74.5,26.6,24.2,54.7,2.2,0
249883b7-154d-481d-bdf8-87082604c42c,52,218.4,17.5,24.3,3.8,65.4,960.8,307.4,239.1,5.2,5,26106.8,3.7,82.9,4,12.2,25,3.2,0
a44a4781-6368-4392-863c-bce9f0abe00f,178,241.8,59.2,48.6,9.1,19.3,607.2,48,334.2,54.1,8.6,3683.3,8.3,37,55.3,15.6,14.4,5.7,0
5e28c7b3-89fd-4249-8507-34adcd1b924c,59,215.8,30.2,40.2,5.8,14.9,405.7,155.2,124.9,20,5.2,30775.1,2.2,82.5,54.9,19.4,16.8,4.1,0
017f6003-453e-4248-bdd3-3bdd8600b2d8,58,209.8,8.6,9.4,7.2,71.3,955.7,275,470.2,27.7,7.7,10296.3,9.5,97.1,41.9,10.9,72,10.8,0
bbea3d76-3e61-4e8f-8ce5-c3cd5fa4ba13,199,204.4,53.4,29.1,4.9,59.6,261.8,311.8,426.9,58.1,6.4,1771,8.8,55,21.7,13.6,1.1,9.1,0
9f0f50b1-6a2b-4aa4-b1b9-94da2636e004,90,216.6,22.7,28,8.9,26.4,551.2,161.9,153.6,28.5,8.7,9696.1,12.2,70.6,42.9,12.2,49,1,0
f0836285-f17e-4f97-8084-e9bdd4c01841,195,243.9,49,24.4,0.9,34.3,386.2,312.6,182.4,28.6,8.5,29134.1,4.9,64.2,27.1,10,42.9,14.2,0
04915454-9aa9-489f-9e04-c01ce0740353,57,243.5,3.9,7.8,5.4,13.5,742.1,102.7,460.3,30.2,5.7,9781.6,9.8,73.2,75,22.6,59.6,12.8,0
ca4cf7a7-8bde-474a-8731-400a2b0ec2b3,116,243.2,26.6,19.5,9.7,50.6,576.2,411.3,301.4,42.8,6.1,20331.2,2.8,54.8,8.7,24.1,28.9,2.9,0
0e54732a-f56d-4d18-b82d-deddead640e1,61,200.5,5.9,8.6,2,79.7,551.5,41.5,210.3,52.4,5.2,8430.3,1.4,3.6,89.3,18.4,74.6,8.5,0
fcf55d49-cf57-4d5b-9f5a-57c06486b098,184,237.5,54.4,17.1,0.3,6.3,34.1,446.8,287.5,31,7.5,12761,11.4,12.5,4.4,18.4,25.6,14.7,0
d92426c8-0d5e-4b8d-aff2-bb66e9d81916,153,202.7,31.7,11,7.6,57.2,584.8,292.6,300.1,56,5.6,32636.4,11.8,86.3,90,11.9,74.2,8,0
66d01f51-6b9d-4630-a092-ac512898eee3,57,225.1,11.6,27.6,0.3,52.1,232.3,381.8,250.7,47,7.2,13526.6,10.7,40.2,82.5,21.7,28.5,4.3,0
03c87b23-9ac0-4672-a1fd-87e6c68c9b08,75,206.5,55.8,38.8,1.1,44.9,616.3,37.2,303.8,50.2,6.7,10146.5,13.6,54,85.9,18,23.1,7.3,0
349062ad-ceb8-4a45-b162-4c53f984697c,98,248.1,8.1,36.5,2.8,6.4,44.8,11.6,475,29.1,8,19703.7,8.2,8.7,61.7,21.2,60.5,8.9,0
0c244a76-3cb2-4b28-b6e5-7daccdcab69e,162,209.5,25,45.1,0.6,27.3,357.2,122,278.4,11.2,5.3,6158.2,12.6,89.9,15.4,16.1,17.3,10,0
02836bf4-bb0e-48ec-9603-a98b2fcdc7e1,163,222.6,8.2,38.5,7.5,54.7,106.2,206.4,428.4,18.6,7.6,22372.9,8.9,73.8,42.8,15,34.6,7.8,0
222c8c22-7486-493a-bba3-d2960e403a9f,62,203.4,24.2,17.5,4.7,25,817.4,310.8,196.2,42.4,7.4,34781.5,3.8,73.7,27.5,12.2,67.4,13.4,0
3be6515a-1011-460c-a351-7e496b164177,173,202.4,4,35.8,5.2,32,886,396.3,471,45.6,5.9,28923.3,6.5,46.6,73.6,11.5,47.4,14.2,0
2b5aca69-1f09-493d-beab-af0a5bb4ccc2,184,247.8,34.3,29.8,8.7,34.1,833.3,498.5,247,36.7,6.6,25913.3,12.9,74.6,25.5,23,24.9,11.2,0
68a45adf-f5c1-41c1-9c7f-3ad41a197a17,125,206.7,39.1,41.5,1.8,27.3,759.9,265.9,373.9,22.2,6.7,31005.5,5.4,84,99,13,17.2,8.3,0
6943a7ff-64f5-4d25-9cb5-3354ad11cc36,150,224.2,34.3,8.6,4.5,6.1,249.9,265.9,230,49.5,7.9,1067,2.1,93.6,96.3,10.5,61.6,14.7,0
454ac667-78b9-407a-9eee-545d2b89b297,54,241.6,38.6,42.9,8.5,58.9,291.2,418.9,164.3,27,6,6054.3,8.8,88.7,83.6,15.8,22.2,3.9,0
06b5fd11-44b0-44b4-902b-68454a405426,162,205.4,13.8,24.5,8.7,55.6,524.1,410.4,292.4,59.7,7.9,23891.2,11.3,57.8,80.9,11.7,40,3.7,0
d9c0c061-94db-435a-bf23-9cc7ad51c57b,77,234.1,27.9,31.9,7,61.8,685.6,412.3,366,19.3,5.9,17587.4,2.9,47.3,78.7,24.4,30.8,9.1,0
ffa1ddfe-59d4-4b98-a7e4-a3a9f86c40b9,142,243.3,11.9,48.6,6.6,9.9,885.9,146.4,176.7,16.9,9,18896.9,3.9,49.7,24.8,24.7,55.8,2.9,0
a487a54c-df60-4d59-955c-94ce1bda0ed9,69,218.7,33,47.8,6.8,26.3,445.5,465.2,15.4,30.2,7.4,8895,7,63.6,79.1,17.7,61.1,4,0
b09fc221-4952-4003-a17a-06df9215cda3,175,240.5,50.3,10.4,1.9,5.7,860.9,455.8,387.6,51.9,5.4,25962.2,6.6,91.9,79.4,22.9,73.3,3.9,0
1cc07303-369b-485c-ba4b-67ac56e94265,192,226.5,48.7,32.6,7.3,72.3,314.4,496.9,296.5,46.6,5.6,1209.7,9.7,49.6,85.3,22.7,14.3,5.8,0
35ade106-07c0-4c01-b417-4acbc8bad6d9,150,225.5,16.6,42.1,4.2,68.3,982.4,279.8,468.2,48.4,7.7,18309.8,13.2,52,45.5,22.2,59.5,6.4,0
ba5cb912-4980-49fc-8a7b-4aa83cfc65bd,157,225.4,50.4,42.9,3.4,23.1,530.4,126.9,124.7,46.4,5.8,35602.3,12.8,44.8,50.1,14.5,30.8,4.6,0
ece1271e-9153-4344-87d2-06ce3c0c7893,172,211.8,7,5.2,6.4,29.4,598.1,15.5,488.2,23.9,6.3,12567.4,14.7,54.5,88.3,14.3,41,2.2,0
9eb47a17-7339-4ad4-9ef7-1bb21dc78a1c,58,219.1,32.9,7.4,1.6,27.6,147.3,474.1,369.1,59.7,6,12380,3.5,7.1,10.2,15.9,5.8,2.9,0
aef80eb6-0082-4875-83c2-7e91a0896ba7,74,224,8.9,48.8,9,29.6,50.8,170.2,353.1,14.1,5.8,21286.6,5.6,61.9,68.4,18.2,58.6,10.1,0
3312fc49-9df5-4987-864d-d30eab9e5ddc,133,225.1,0.5,13.1,1.8,65.5,376.3,459.1,458.3,52.3,7,8874.1,10.3,74.6,78.7,12.5,19,7.7,0
1df83a23-fbea-45dc-80a9-bee7e863e982,90,212.5,50.7,16.8,3.4,29,706.5,201.3,90.3,33.6,8.8,7157.2,2.8,78.5,88.6,18.2,20.9,4.8,0
47b1c9e7-dbe3-4b55-97d9-3b317d2115d2,66,205.7,34.7,26,3.5,16.9,929,354.8,474.9,14.6,5.3,23582.3,14.6,41,74.8,16.1,55.3,13.3,0
49ce2c9f-defd-4ab4-937d-1173109960b8,79,240.3,41.8,24.1,5.5,34.4,386.5,130.3,312.5,55.6,6.5,18496.7,9.5,52.8,94.8,21.8,67.9,7,0
075a37ce-1b71-49a0-b697-9fe056299d66,183,206.6,56.3,34.1,9.8,18.5,31.1,447.1,152.2,53.6,7.2,5990.8,7.2,15.3,65.1,18.7,62.7,5.1,0
e0240611-11dc-4154-8db0-dde814ed3069,144,223.2,13.1,20.3,6.9,46.2,13.7,113.2,128.4,58.5,8.7,492.1,7.3,1,9.5,24.7,48,8.7,0
98587ada-a552-4ec6-a568-7b2ba4f49dd8,160,234,16.9,48.8,8.2,50.6,293.3,450.6,294.2,15.5,7.7,14736.3,11.6,46.3,40.6,18.3,73,10,0
d7b1ca24-4bdb-4143-8ccd-28a352709298,117,244.3,46.7,9.7,8.2,65.7,862.2,330.9,27.1,44.7,7.4,6069,10.9,60.2,50.1,15.2,21.6,11.1,0
cb326dbe-8034-4988-a7ce-39411b3914c7,103,239.9,16,10.6,4.4,5.5,383.8,203.8,483.4,40.8,5.6,33020.8,8.6,52.5,51.8,22.7,55.4,14.1,0
1532407d-193e-4df3-a487-11b6b43b8c0c,74,222.2,37.5,41.7,6.7,12.4,962.7,474.7,436.9,46.8,6.4,18430.3,8.5,97.3,9,14,34.8,1,0
4362e4d1-d45d-48b7-a9aa-8debc09aba25,182,204.7,30.7,10.3,1.7,72.9,521.2,449.5,52.5,24.1,5.3,13639.5,10.9,96.2,58.8,10.1,55.9,14.4,0
044d08fc-4614-4cfb-94bf-a98cb959b01e,157,229.8,48.8,43,2.4,16.5,139.4,253.7,384,16.8,5.1,26775.2,1.4,86.9,48,21.1,44.9,9.6,0
76255f48-1a58-44ac-8c71-4094519b190c,194,234,2.9,32.2,6.1,8.8,790.4,435.2,232.3,9.5,5,28709.3,9.1,1.8,11.7,24.6,70.7,6.8,0
5dab387b-d408-471f-8da5-c7ee7ed1c1f2,68,204.2,19,17.5,1.7,61.7,661.1,295,231.9,9.1,5.7,27091,5.6,34.2,77.9,13.2,42.8,8.3,0
2adeeed3-8643-496e-8b12-414cd3de0a42,53,219.2,15,5.2,9.8,63.2,825.6,72.5,499.2,26.4,6.1,25133,14.1,94.6,81.2,18.4,61.3,9.2,0
36b6efd2-9ccd-4c59-8bae-dad44bb0c917,183,206.3,47.9,13.7,4.5,26.3,842.2,281.4,276.6,49.7,7.3,27404.5,4.1,2.8,58.3,12.2,49.2,8.7,0
e129c2e7-82ed-45a0-8b0c-daca7bf53bc4,60,225.1,38.7,12.8,9,32.8,428,7.5,3.4,35,7.3,893.5,10.3,8,90.5,21,57.7,13.9,0
fb49c07c-f678-479b-a238-2c6db543cee2,184,220.4,1.4,30.3,8.5,56.4,748.5,423.2,440.6,9.1,5.3,24338.6,8,83.1,72.2,10.3,6.8,4.7,0
5cd67768-b57c-4cc0-bcad-8179212a7f92,176,204.3,43.2,48.8,3.6,34,636.4,5.6,367.8,22.7,5.7,28509.7,8.5,7.8,9.5,23.9,45.7,14.7,0
afe3fa8d-4f14-40d3-a954-b25c89bee8b1,175,218.3,36,6.7,9.3,34.1,469.8,272.5,224.7,17.7,6.9,18371.6,1.1,40.4,96.6,12.6,14.8,8.2,0
2b424c28-ab42-4117-8789-74f226ffb026,143,218.8,5.2,21.1,5.2,32.9,21.2,147,26.6,58.7,5.4,37430.3,6.3,73.1,63.5,23,34.2,13,0
745bcdfd-4384-451a-9471-b4454de6fe8b,172,213.6,35,45,6,74,358.1,117.7,315,24.8,7.4,19511.3,14.7,69.7,7.8,22.1,11.2,13,0
f2d7586c-05f9-4ad7-86a3-9b7963a60858,195,217.2,44.4,46.2,9.3,48.7,670,252,148.7,56.2,8.5,8432.4,13.9,24.4,36.2,19.1,24.7,11.9,0
5de2bcab-0269-462c-b289-85d185fe7312,135,236.4,49.3,18.1,3,74.1,366.8,239.9,270,52.1,5,11229.5,8.8,46.6,53.6,23,4.1,13.8,0
